"m.z" "r.t" "p.value" "t.score"
179.05488 1.986 0.1666303375 0.1158848244
311.12905 0.991 0.1666303375 0.1329166194
174.12357 5.985 0.1666303375 0.1767914741
102.01944 2.648 0.1708614676 -0.0766723155
108.04423 11.408 0.1722895793 0.0056673363
255.04329 11.107 0.1766274799 0.1065027940
239.14878 8.324 0.1766274799 0.0329829638
398.32649 11.304 0.1751725600 0.3189233916
322.12982 12.527 0.1751725600 0.0557580437
145.08582 10.901 0.1766274799 -1.4125268761
374.59629 1.031 0.1737266015 0.1773209756
361.18300 10.229 0.1766274799 0.0050364774
119.07014 6.478 0.1766274799 0.0382149300
286.17993 9.975 0.1751725600 0.0195185945
426.21226 8.517 0.1737266015 -0.0021783335
190.92833 2.326 0.1795643047 0.0364305340
487.03583 1.444 0.1825372745 -0.0497272810
233.87537 2.909 0.1825372745 0.0187443894
672.85934 0.671 0.1840373747 -0.0813045401
99.51218 7.619 0.1870649260 -0.0256268629
663.43469 12.755 0.1870649260 -0.3244007331
141.06581 4.488 0.1885924243 0.1389121498
299.01967 4.218 0.1885924243 0.1718130118
250.17998 6.152 0.1916749830 0.0001826531
409.06754 1.095 0.1932300892 0.0865439914
165.01913 9.687 0.1947944434 -0.0633649845
189.14840 10.117 0.1979509852 -0.0703349986
307.11093 11.428 0.1979509852 -0.0870711603
182.98867 11.912 0.1979509852 -0.0673031750
90.50687 7.619 0.1979509852 -0.0577330852
131.07020 9.176 0.2027557079 -0.0219822926
294.14084 3.52 0.2027557079 0.1335148172
204.12289 1.12 0.2011447837 -0.1265500687
632.05529 1.0 0.2011447837 0.1353793760
79.51944 1.507 0.2011447837 -0.0980793700
305.14947 10.889 0.2027557079 -0.0269464596
360.96807 11.999 0.2027557079 0.0487731372
258.10995 0.974 0.2043760103 0.1648590298
203.05251 1.003 0.2043760103 0.0789803613
203.05260 0.997 0.2043760103 0.0789803613
90.52578 1.842 0.2060057115 -0.0221897986
217.04941 1.246 0.2060057115 -0.0190826330
415.25378 9.765 0.2060057115 -0.0041437185
153.12730 10.118 0.2076448320 -0.0261222247
372.25891 11.165 0.2092933920 0.0618714344
242.28430 9.88 0.2092933920 0.0698389394
203.04007 4.18 0.2092933920 0.1034724264
173.09307 1.007 0.2109514116 0.0870685232
725.29382 9.519 0.2126189102 1.1434868575
281.15950 9.565 0.2126189102 0.0253584003
175.05762 0.989 0.2126189102 -0.0676622322
170.15375 8.756 0.2142959073 -0.0326708498
90.05492 0.83 0.2159824219 0.0699057189
257.09938 9.828 0.2159824219 -0.0343655272
172.13321 4.594 0.2159824219 -0.1283896353
363.16229 10.301 0.2210992576 0.2004893876
130.04974 4.011 0.2210992576 0.0404574790
569.31421 11.238 0.2228240275 0.0159412875
269.08792 0.988 0.2228240275 0.0358595373
343.12322 5.46 0.2228240275 0.3860235707
290.13862 11.042 0.2245584059 -0.2269729279
435.19839 11.83 0.2245584059 0.0259933297
358.25885 9.566 0.2280560574 -0.0097955861
146.11750 0.877 0.2280560574 0.1111590980
227.17524 7.949 0.2280560574 -0.0634709942
204.12297 0.92 0.2298193641 -0.1254485022
344.20657 10.379 0.2298193641 -0.0034832905
405.01419 1.275 0.2333750216 -0.0291995254
165.07559 2.494 0.2315923468 -0.1969768419
279.17010 9.088 0.2333750216 0.0608923950
247.08243 10.759 0.2333750216 0.0145772483
108.94851 0.711 0.2333750216 -0.0668087553
168.07780 1.032 0.2333750216 -0.0540396976
321.13092 8.71 0.2333750216 -0.0110463011
90.50677 12.471 0.2351674041 -0.0896678610
793.36467 9.087 0.2351674041 -0.1186390318
87.04396 1.983 0.2351674041 0.1510164736
294.20602 6.275 0.2369695099 -0.0551932343
111.02004 12.395 0.2387813541 -2.0240518242
323.14249 11.965 0.2387813541 -0.0750436306
290.13863 10.97 0.2387813541 -0.2321801638
