"m.z" "r.t" "p.value" "t.score"
219.12255 11.03 0.0044975969 22.4201720684
356.27935 11.065 0.0044975969 -0.1693048703
146.96100 1.206 0.0045122438 -0.0836407364
333.14431 9.911 0.0044975969 -0.2159408755
259.09244 5.411 0.0046925728 0.1789904577
233.00668 11.007 0.0046925728 -0.1603687261
257.11322 8.472 0.0048949731 0.0397020565
172.13321 4.594 0.0048949731 0.0689011248
245.09525 8.796 0.0048949731 0.1926235126
583.16022 8.649 0.0048949731 -0.1295748863
175.11892 1.026 0.0053230048 0.0885057202
705.82720 8.883 0.0053230048 0.7005093387
582.15788 10.23 0.0053230048 -0.1879251363
323.19003 11.58 0.0053230048 0.2794405797
118.08623 0.915 0.0053230048 -0.1818235757
410.56647 0.991 0.0055491298 -0.0949215338
290.15961 6.066 0.0055491298 0.3351020465
111.08028 10.089 0.0055491298 0.3215485344
726.82403 0.698 0.0060268775 -0.0891166603
317.05572 7.921 0.0060268775 -0.1224723585
226.09353 10.051 0.0060268775 0.1001360544
196.14204 0.68 0.0062790302 -0.0746503776
408.08248 9.042 0.0062790302 -0.1338098568
331.09246 10.166 0.0062790302 -0.0706839518
382.14517 12.078 0.0063783702 -0.0763072612
317.05589 8.206 0.0068112650 -0.0699545313
197.12923 6.244 0.0068112650 -0.0577554494
156.07664 1.417 0.0068112650 0.1961637685
102.95672 6.736 0.0069394097 -0.0671048663
233.09932 6.804 0.0070919147 0.2173115443
332.24300 9.924 0.0070919147 -0.2307087619
405.01419 1.275 0.0072357961 -0.2060463509
310.20133 9.1 0.0076837465 -0.0637715338
635.06859 9.138 0.0076837465 -0.0716460871
321.89737 5.269 0.0078619582 0.0640168347
296.95007 11.91 0.0081924192 -0.9766578870
212.11807 9.798 0.0083183209 0.4526301264
284.17015 9.68 0.0083183209 -0.2265449482
305.14947 10.889 0.0083183209 0.1815747289
99.51218 7.619 0.0086524238 -0.0662340877
250.17998 7.782 0.0089981707 -0.1267546037
417.30441 12.205 0.0089981707 -0.3234785641
255.13494 9.538 0.0092575964 0.0983002954
154.06217 1.055 0.0092575964 0.1861388304
672.85934 0.671 0.0092575964 -0.0844083051
204.12297 0.92 0.0093558950 -0.1541393360
250.17998 6.152 0.0093558950 -0.0711247202
366.11176 6.382 0.0105043711 -0.1037252929
294.20617 9.687 0.0105043711 -0.0675311122
406.07755 8.931 0.0109134786 -0.1477416001
377.14150 10.798 0.0109134786 0.0000000000
365.10535 5.437 0.0109134786 0.4836162934
426.21226 8.517 0.0109134786 -0.0834412228
333.11538 10.392 0.0113363352 0.9536708985
261.14835 12.903 0.0113363352 0.4146473903
325.17107 10.465 0.0117733164 -0.0416107940
207.12252 10.344 0.0117733164 0.3368567642
329.08807 11.946 0.0127067855 0.0236718569
178.08377 9.047 0.0131728693 -0.1943252616
159.07617 9.025 0.0131728693 -0.1777757250
286.20099 9.676 0.0136702464 0.1770159556
349.08928 10.373 0.0136702464 0.2973388180
159.07624 9.146 0.0136702464 -0.1763785956
317.14938 10.984 0.0136702464 0.0999203992
363.16229 10.301 0.0136702464 0.2662051294
118.06085 1.015 0.0147137475 -0.1325523666
508.35937 12.585 0.0152607158 -0.2574040485
438.97194 1.517 0.0153846645 -0.1952638210
465.12645 12.602 0.0158250710 -0.3304949422
272.13379 2.368 0.0158250710 0.2300021516
328.10279 10.232 0.0164072537 -0.0769793777
310.14136 10.22 0.0164072537 -0.0710249782
180.06532 8.396 0.0164072537 -0.1720025327
451.21470 10.875 0.0164072537 0.1336033730
146.05992 10.774 0.0164072537 -0.1143553811
508.01346 5.713 0.0165842200 0.0606793708
322.12982 12.527 0.0170077113 0.2959505610
253.11829 6.707 0.0170077113 -0.0570223994
515.56788 1.001 0.0176268987 -0.2067352210
229.56254 1.202 0.0176268987 -0.2048055777
440.29200 12.712 0.0176268987 0.3606068828
179.09099 9.09 0.0176268987 -0.1839288238
131.04616 0.888 0.0185334567 0.0758546113
196.09681 9.124 0.0189233192 -0.1116072116
344.20657 10.379 0.0189233192 0.1691492175
530.20775 7.351 0.0189233192 -0.0349388953
205.12233 10.874 0.0189233192 -0.2002038815
239.01650 0.999 0.0192252410 -0.0942903695
177.10207 3.9 0.0196014981 0.0219469877
199.06892 9.647 0.0196014981 -0.1403293645
239.01644 1.016 0.0199389292 -0.0942789382
199.06869 9.063 0.0203002988 -0.1375237479
227.03508 9.688 0.0210202121 -0.0753509609
176.12802 0.894 0.0217617361 -0.1018729667
263.17526 10.779 0.0217617361 0.2977311356
393.11557 10.785 0.0225253759 0.1917591466
214.03322 0.96 0.0222168886 0.2936312683
233.16465 9.864 0.0225253759 0.2563996987
216.06872 8.046 0.0225253759 0.0762054025
191.98266 0.935 0.0225253759 -0.1948802698
112.98560 0.672 0.0230237048 -0.0459605672
307.24774 12.579 0.0233116435 -0.1823686864
738.44891 12.651 0.0241210581 0.2510929731
312.21699 8.835 0.0241210581 -0.1897035749
129.06566 9.317 0.0241210581 -0.1551797000
287.10956 8.45 0.0258114392 0.1483685547
217.04941 1.246 0.0258114392 -0.1707782416
179.09351 9.273 0.0258114392 -0.1906562077
165.01160 11.331 0.0258114392 0.2007122579
302.01923 4.916 0.0258114392 0.3757315278
321.13092 8.71 0.0266934781 -0.0328556236
317.05597 8.648 0.0266934781 -0.0505269844
195.12266 6.237 0.0266934781 -0.0401609420
187.07130 10.882 0.0266934781 -0.1146173447
659.33848 0.69 0.0266934781 -0.1741261871
226.08222 7.649 0.0276008087 0.0336263470
102.05483 8.933 0.0294935635 -0.1854609463
398.32649 11.304 0.0304801131 -0.2409318774
279.01201 9.316 0.0304801131 -0.1516451289
640.16271 9.119 0.0304801131 0.1880591892
756.24129 8.822 0.0304801131 0.1233801474
195.11263 6.089 0.0314942049 0.1065181968
102.95674 5.952 0.0314682682 -0.0968497000
205.10695 10.206 0.0314942049 -0.2397638757
177.08678 6.573 0.0314942049 -0.0720193563
427.21881 10.726 0.0314682682 -0.1594707231
328.16675 10.866 0.0325492872 0.1320388874
480.15680 12.825 0.0325364175 0.4294396885
119.08140 9.653 0.0325364175 -0.1568956426
191.08147 10.173 0.0336073354 -0.0653431169
256.10980 7.843 0.0347075491 -0.0196569397
191.10249 10.256 0.0358376550 0.1787790806
85.07597 9.659 0.0358376550 -0.1020605337
88.07559 0.78 0.0369982554 0.1140307760
131.08129 8.998 0.0369982554 -0.1950313221
360.99793 9.63 0.0371887936 0.0538862574
272.20084 10.484 0.0381899579 0.0876392856
162.07595 3.034 0.0381899579 0.1827876994
307.16514 10.397 0.0381899579 0.2614472421
178.09031 10.06 0.0381899579 -0.2084251210
426.35752 12.401 0.0394133756 -0.2342447059
328.24808 10.663 0.0394133756 0.2271287214
88.98779 8.834 0.0410184191 0.0000000000
269.08780 10.595 0.0419578357 0.1154358118
220.11785 6.676 0.0419578357 -0.2534042074
640.16250 9.308 0.0432801301 0.1618797382
144.10184 1.135 0.0432801301 -0.4617982760
437.21277 12.146 0.0432801301 0.1782211629
353.14236 11.998 0.0437484698 -0.0331853151
524.15241 10.436 0.0446366436 -0.0635460680
698.16849 9.637 0.0460280140 -0.0718624626
247.07118 11.161 0.0460280140 -0.1047274765
277.15562 9.231 0.0466266528 0.0395912295
286.20103 9.535 0.0474548836 0.1781001720
783.81581 0.699 0.0474548836 -0.0935067116
258.11248 9.938 0.0474548836 -0.0254242179
248.16462 9.682 0.0474548836 -0.0949445238
153.06571 9.803 0.0489178990 -0.2296723955
205.06813 0.998 0.0489178990 0.1225025484
582.15797 10.491 0.0504177105 -0.0958756502
241.03105 1.001 0.0504177105 -0.1328886051
705.32528 9.119 0.0519549725 0.0292362105
127.03890 1.207 0.0519549725 -0.0932887481
96.04426 4.377 0.0519549725 -0.0647311716
665.37395 0.645 0.0528503559 -0.2089964330
272.17023 7.569 0.0535303430 -0.1078351045
185.03049 9.821 0.0535303430 -0.0357622627
303.22939 0.639 0.0551444830 -0.0629051461
87.05520 0.896 0.0551444830 0.1370314981
133.06070 0.894 0.0551444830 0.1166270307
421.20414 10.379 0.0551444830 0.1458138784
146.06332 5.783 0.0551444830 -1.1160976159
446.29603 10.761 0.0551444830 -0.0490798904
177.08682 8.887 0.0551444830 -0.2149795551
310.17598 10.833 0.0551444830 0.0537808565
113.03078 1.938 0.0567980569 0.4068723849
190.11859 1.167 0.0584917321 0.1159162103
196.09662 9.84 0.0584917321 0.1031663957
115.03881 4.262 0.0584917321 -0.0969316901
113.03080 1.937 0.0602261782 0.3925727248
119.07014 6.478 0.0602261782 -0.0523077915
237.12318 6.91 0.0620020676 -0.0634514114
471.24462 10.798 0.0634420867 0.0357989807
108.94851 0.711 0.0638200748 -0.0565321787
242.98224 6.978 0.0638200748 0.0756532306
340.26912 12.54 0.0638200748 0.1108953530
208.09662 10.549 0.0638200748 0.1614668479
193.09709 3.414 0.0638200748 0.0099967125
73.06475 7.028 0.0638200748 0.0353335300
137.04564 10.098 0.0638200748 0.1907597841
310.21667 9.245 0.0656808758 0.0024017175
308.18542 9.698 0.0675851486 -0.0325455745
185.11830 12.558 0.0673314514 -0.0486537906
667.32529 0.715 0.0675851486 -0.1226866930
221.15347 12.88 0.0695335724 -0.2719974951
239.09126 11.735 0.0715268271 -0.0684725883
297.98584 10.886 0.0715268271 -0.0579976449
242.98246 7.374 0.0715268271 0.0662414394
167.09123 2.306 0.0715268271 -0.0666654003
379.14916 11.813 0.0715268271 -0.0721646808
256.16943 9.741 0.0735655939 0.0973093451
322.94348 10.845 0.0735225713 -0.0960051804
191.13902 0.914 0.0735655939 -0.1147641392
208.10014 4.098 0.0735655939 -0.0251662027
88.03921 2.029 0.0756505540 -0.0916956453
247.18027 8.894 0.0756505540 0.1579506248
200.07205 9.032 0.0756505540 -0.1004867286
635.06932 10.199 0.0756505540 -0.0544859188
135.02986 1.549 0.0778968688 -0.1261265301
303.91345 1.715 0.0801603568 -0.0683041993
204.15923 8.684 0.0799617798 -0.0175930607
207.07621 8.806 0.0799617798 0.1563392405
370.07357 5.901 0.0821894076 -0.1521475067
248.96050 0.661 0.0824757475 -0.0364115411
447.08203 1.032 0.0844659523 -0.1442003021
549.21370 9.63 0.0848437974 -0.2347535322
332.19155 8.904 0.0891685060 -0.0245944069
635.06921 9.54 0.0891685060 -0.0443027289
635.06930 10.43 0.0891685060 -0.0404262597
361.18300 10.229 0.0891685060 0.5606010072
311.00024 10.987 0.0897408918 -0.0190548403
502.85944 1.678 0.0897408918 -0.0681587104
264.17474 9.936 0.0915958679 -0.1061605614
132.07667 1.015 0.0915958679 0.1948073999
271.18060 10.852 0.0915958679 -0.1986458133
476.30655 10.048 0.0915958679 -0.0041598794
175.10759 1.012 0.0940748518 -0.1159285795
174.95605 1.643 0.0948576546 -0.0676199842
356.24314 11.873 0.0966061284 0.0206378608
551.22772 8.55 0.0966061284 -0.0769016122
583.15175 9.301 0.0975002801 0.9198233018
504.99520 10.63 0.0991903656 -0.0336083043
102.01944 2.648 0.1002000584 -0.1387673088
180.97290 1.07 0.1029577272 -0.0790786853
487.03583 1.444 0.1029577272 -0.2557890179
217.11826 7.86 0.1045203776 0.1993765149
211.08237 1.037 0.1057740198 0.0819300491
