"m.z" "r.t" "p.value" "t.score"
387.11466 5.628 0.0021055394 0.2278321343
177.10207 3.9 0.0021617275 0.0226862441
331.95245 4.82 0.0021654557 -0.1268527790
172.20593 8.813 0.0022827088 0.0672128966
299.01967 4.218 0.0022827088 0.2159350360
567.39009 0.618 0.0023454972 -0.1266710594
307.11085 12.348 0.0023454972 0.1301557916
396.31046 11.517 0.0024098635 0.1089184140
220.11785 6.676 0.0024758429 0.1614196076
115.07521 4.193 0.0025434712 0.1504337856
695.42517 12.546 0.0026127852 0.1008708108
290.15961 6.066 0.0026127852 0.5172191838
102.95671 8.75 0.0027040514 -0.2959716788
181.05831 4.499 0.0027566198 0.2552163074
289.06771 9.654 0.0028565895 -0.2015492146
340.26912 12.54 0.0029076533 0.0855650392
221.05066 7.947 0.0029076533 0.2320990277
173.92616 11.435 0.0029357684 -0.1726276210
235.07137 9.931 0.0029859686 -0.2244501186
141.06581 4.488 0.0030662038 0.2204967287
233.07664 7.143 0.0031484006 0.1094338417
220.14418 9.691 0.0033188489 0.0380577984
91.05396 9.695 0.0033188489 0.0316979666
321.89743 5.763 0.0033625372 -0.0460877454
258.12554 8.709 0.0034071874 0.0654271598
152.05663 10.045 0.0034071874 0.1298349638
190.92831 11.975 0.0034543896 -0.3585991849
159.07617 9.025 0.0034976615 0.1600231467
159.07624 9.146 0.0035903165 0.1606870215
336.85871 2.805 0.0037438154 -0.0413588830
199.03354 0.882 0.0037438154 -0.1805864696
721.86372 0.651 0.0037438154 -0.1970274764
250.03838 8.012 0.0037823556 0.0639122899
277.15562 9.231 0.0038450824 0.0877464195
157.06169 4.523 0.0038450824 0.1624466576
370.07339 6.623 0.0038818345 0.1075061150
111.52172 12.498 0.0039836844 -0.1627023092
102.05483 8.933 0.0040879549 0.1774109439
203.04026 4.626 0.0041946963 0.2130470247
178.09031 10.06 0.0041946963 0.1659111254
158.08099 7.879 0.0041946963 0.0849504886
185.11830 12.558 0.0043897370 -0.1018060968
652.35148 0.688 0.0044157981 -0.1524191372
157.01166 1.778 0.0045067191 0.1672518455
300.20181 8.715 0.0045302636 0.0065297064
440.29200 12.712 0.0046474105 0.2760933431
131.08142 4.505 0.0047672937 0.1581727820
180.10164 9.656 0.0047672937 0.0496571959
310.11444 1.452 0.0050034177 0.2100062649
310.11444 1.459 0.0050034177 0.2113703461
177.08682 8.887 0.0050154926 0.1921802228
159.07629 1.01 0.0051439226 0.1999133803
188.16425 9.634 0.0051439226 0.0367671577
178.08624 9.139 0.0051439226 0.1749394384
233.00668 11.007 0.0055472402 0.1182097962
453.18585 12.336 0.0056878902 0.0874098812
129.93629 10.623 0.0058416045 -0.1846554649
160.07973 4.375 0.0059788794 0.2697464425
226.95144 0.643 0.0059788794 -0.0813739643
231.93157 9.376 0.0061479337 -0.0539268267
282.11969 8.251 0.0061293463 0.0739293553
277.08920 2.364 0.0061293463 0.0457578360
421.20414 10.379 0.0062832151 0.0957281947
225.04926 4.79 0.0064686542 0.1961193378
91.05396 10.004 0.0067659020 0.0536972826
202.17990 9.685 0.0067659020 0.0337916219
205.08168 1.646 0.0069340529 0.1023266464
131.08129 8.998 0.0069340529 0.1485261454
162.07595 3.034 0.0069340529 0.1411516204
195.11263 6.089 0.0069340529 0.1058673579
642.31799 0.711 0.0071059482 0.0436662538
353.26603 0.658 0.0072816596 -0.1479586150
88.03921 2.029 0.0074612599 0.1860501440
196.09681 9.124 0.0074612599 0.1778428572
145.08582 10.901 0.0074612599 0.1404582071
665.37395 0.645 0.0075230751 -0.0938155625
209.83365 4.953 0.0077130762 -0.1722077974
133.09701 9.684 0.0078324237 0.1308633526
311.15530 10.615 0.0080241381 0.0469207880
150.12764 10.599 0.0080241381 0.0568947037
241.08692 11.965 0.0081060289 -0.1556443920
406.07755 8.931 0.0082200436 0.1281058791
131.04616 0.888 0.0085168075 -0.1490251131
377.14150 10.798 0.0086247415 23.2162237339
340.13251 6.956 0.0090471574 0.1107513468
707.35472 0.668 0.0091679101 -0.1122936813
290.26883 12.224 0.0092652147 0.2794829396
227.89438 8.954 0.0093946157 -0.1216880281
187.99651 0.829 0.0093946157 0.0689571107
261.21717 11.699 0.0094879497 0.0844209968
187.87337 8.733 0.0096263090 -0.0928830986
214.03322 0.96 0.0098630829 0.2740911668
