"m.z" "r.t" "p.value" "t.score"
191.10249 10.256 0.0330874396 -0.1274233631
364.09756 6.636 0.0338100638 0.1335404034
276.00377 4.139 0.0340993102 -0.1292660043
699.36720 0.627 0.0348700971 0.1677368327
148.06036 0.977 0.0351375146 -0.3450824061
306.08103 11.419 0.0356666569 0.2363692430
226.12834 4.744 0.0356666569 -0.7562647013
205.10695 10.206 0.0362025813 -0.1357602212
272.16433 10.137 0.0372950450 -0.0693200335
272.94442 0.605 0.0372950450 0.0331219692
480.00681 6.217 0.0378517192 -0.2603263423
102.95673 5.012 0.0382220199 -0.1310911709
557.34613 12.217 0.0395643284 -0.0385830002
160.84199 11.608 0.0393985534 -0.2500411408
250.03838 8.012 0.0407422445 -0.0532070529
663.43469 12.755 0.0401496227 -0.3123400555
151.09639 3.899 0.0407422445 0.0728143379
276.10116 7.893 0.0407422445 -0.5491184174
310.11444 1.459 0.0412209249 0.1776575026
310.11444 1.452 0.0418440365 0.1773694959
317.18723 11.592 0.0431141990 -0.1011374519
158.09236 9.95 0.0438177177 0.1462988590
526.33502 11.108 0.0437614037 -0.1115823787
317.14938 10.984 0.0470869671 -0.1080815537
353.14236 11.998 0.0471217674 0.0883037462
114.06612 1.012 0.0457554411 0.1074091198
445.11963 12.49 0.0457554411 0.2539898322
257.09930 9.85 0.0470869671 -0.0898519166
189.08795 4.9 0.0471217674 -0.4643167063
461.80297 1.263 0.0470869671 0.1416326181
83.53570 0.571 0.0451016634 0.0558285594
466.81659 1.86 0.0471217674 0.1593824008
172.20593 8.813 0.0470869671 -0.1069275951
233.87537 2.909 0.0477648605 0.0953919411
291.20673 10.714 0.0498479394 -0.8020703096
136.04800 1.494 0.0498479394 0.1402193846
518.83193 1.289 0.0506965804 0.1675200384
281.07666 10.459 0.0512785604 0.2259819450
187.08647 12.053 0.0520066637 -0.1570497335
232.05761 9.265 0.0521887839 2.1461768453
187.87340 8.427 0.0521887839 0.0909393349
111.02014 10.424 0.0527433949 0.0808754921
110.54134 1.31 0.0527433949 0.1145534154
738.44891 12.651 0.0534888288 -0.2916695430
251.17527 9.996 0.0542430405 -0.1750346816
235.12873 7.948 0.0550061054 0.1505795853
217.11826 7.86 0.0573491754 -0.1347964458
