Fitbit_Metric,Outcome,N,Model_Family,Link_Function,Extreme_Outliers,Converged,Pseudo_R_Squared,coef_Intercept,coef_C(race)[T.white],coef_C(infant_sex)[T.m],coef_C(smoking)[T.quit],coef_C(smoking)[T.yes],coef_X_Metric,coef_prepregnancy_bmi_self_or_record,coef_parity,p_Intercept,p_C(race)[T.white],p_C(infant_sex)[T.m],p_C(smoking)[T.quit],p_C(smoking)[T.yes],p_X_Metric,p_prepregnancy_bmi_self_or_record,p_parity,coef_maternal_age,p_maternal_age
heart_rate_resting_heart_rate,prepregnancy_weight_self_or_record,5233,Gamma,Log,True,True,0.916999848705435,3.64076632094346,0.04108733751398096,0.03793563655531072,0.023574277148744566,-0.022880950122346873,-0.0019574851194531667,0.02856126901287829,-0.0038640131953620663,0.0,2.5001308868678785e-81,5.8844266784267804e-74,5.454160652062234e-20,3.4208515947388526e-07,2.4103599422748122e-76,0.0,6.367941792668867e-06,-0.0013988276381498202,5.953292552624669e-22
heart_rate_resting_heart_rate,prepregnancy_bmi_self_or_record,5296,Gamma,Log,True,True,0.26617368734561564,2.9617192158896253,0.20800529798813233,-0.13897727318865505,0.11316780839533386,0.05996910504095759,0.006389240963487956,,0.003992131929463824,0.0,4.8099944570740954e-182,1.917335476720174e-72,1.817397519517303e-58,0.004070262053853441,9.79721077326968e-87,,0.09382584314654147,-0.00526462118915574,5.045354350788706e-32
heart_rate_resting_heart_rate,gravida,5296,Gamma,Log,False,True,0.1861076693119239,-0.013468718539217892,0.2557807383711857,-0.11449438800982734,0.0942538870588368,0.3176723820093319,-0.00572364045186741,0.007772802067735908,0.010904393043023469,0.8345492842221709,1.5324025635426238e-48,1.6086369785316672e-15,1.883050094193282e-08,8.127590967565792e-45,4.005482103948089e-13,1.1832059457519944e-19,0.027375849809479227,0.024913153370123342,1.1219315855933546e-145
heart_rate_resting_heart_rate,parity,5296,Gamma,Log,False,True,0.0933337948391767,0.2900781064069142,-0.06820974113729832,0.16111247795841022,0.3678703563738896,0.2524130366704731,0.0036282529808105645,0.008689540479141392,,0.004746540948794115,0.014565344962668455,1.7279090937124278e-12,2.1878579268908177e-44,2.057749729761751e-12,0.003953101648093786,2.1891979966290585e-10,,-0.01745475781969842,5.897608191487268e-30
heart_rate_resting_heart_rate,gest_age_del,5296,Gamma,Log,False,True,0.1674670210389856,3.6460289180363175,0.025922009919139313,0.02209020139244867,0.012715821058361835,0.03324339494381609,0.0008028558742377747,-0.0013947072560544812,-0.010393095158334564,0.0,6.97126448354057e-38,1.5335934771933741e-40,4.793905253582208e-11,3.3015520573061104e-37,1.0979117724602744e-18,3.162984174616671e-45,2.853145405583066e-74,-0.0017158076266859082,3.6111086199864884e-53
heart_rate_resting_heart_rate,birthweight,5296,Gamma,Log,False,True,0.21540955717046228,7.322644950335434,0.16189792867431554,0.08668138584164733,-0.12811995707239138,0.03213290526692594,0.006372190002538993,0.005093843059097566,-0.02902827905268547,0.0,1.9356012785098528e-84,8.148169777306463e-37,5.069200253388498e-58,0.0028344203705203378,1.3416468872934087e-64,8.527841681794066e-36,5.57566748286768e-35,-0.00316948625858873,6.420395253520282e-12
heart_rate_resting_heart_rate,apgar_1,5296,Gamma,Log,True,True,0.27851180551502974,1.6617352625701567,0.5669464176650092,-0.2801512775539342,0.10973710125813485,0.1749707423198883,0.007128527956251375,-0.015311779516301026,-0.025541613849681725,0.0,1.2595153024091032e-157,4.418708101714801e-124,1.3272863594135464e-19,1.1761749256446049e-48,3.9572924286154975e-54,1.3372553847587426e-176,1.1507377454725117e-28,-0.0006658779886208481,0.24221492480478501
heart_rate_resting_heart_rate,apgar_5,5296,Gamma,Log,False,True,0.20002326884139,1.9396135479115753,0.15418400120682552,-0.09616766499074214,0.008651345049241393,0.07034827298656662,0.0037145486520977922,-0.0055109856563969085,-0.01572163923258868,0.0,3.12709037247797e-203,9.831932498204389e-118,0.07529360110643649,8.142332064015353e-27,3.1640388645647423e-59,7.390322906591441e-109,5.782001994049309e-28,0.0008107928297536953,0.003940316459055702
heart_rate_resting_heart_rate,nicu_days,5296,Gamma,Log,True,True,0.21830955843241084,1.101201573325132,0.12304814020543334,-0.1883148281166403,0.0010431988916818338,-0.058470665256899736,-0.012308750381744346,-0.003016085378487329,0.0001620307659703826,3.7404675715430344e-13,1.5369300736118796e-14,2.5607058983962222e-15,0.8343882481950788,1.1737443393520664e-11,4.044234616075535e-12,3.5102746851216595e-09,0.9114757074110007,0.0023747314083276856,2.1484640207996786e-08
heart_rate_zone:_fat_burn_minutes,maternal_age,5565,Gamma,Log,False,True,0.08955270018790296,3.5157083081211056,-0.02935485703996744,0.10281016023032358,0.01803098185328463,0.020061807040125834,0.00031869164194609997,-0.003424076351249035,-0.017585208996444,0.0,4.016877436694747e-05,3.730529166399614e-73,0.009285788542164422,0.0347065377295613,1.8933643214585974e-05,3.530146025956285e-23,6.2898089155800545e-18,,
heart_rate_zone:_fat_burn_minutes,weight_(kg),5565,Gamma,Log,True,True,0.8536347160986623,3.771079400315694,0.06721378131096843,0.026891536488013533,0.023109851911228083,-0.07541787514420557,-0.00043818502080814856,0.022359256351712674,0.017246531741648117,0.0,1.8657724069063393e-102,5.545548024850446e-26,3.9101653064888536e-11,1.3024018666652022e-36,1.4023289213585362e-43,0.0,5.539898656125532e-67,-0.00047787922707002306,7.729235048619488e-05
heart_rate_zone:_fat_burn_minutes,prepregnancy_weight_self_or_record,5494,Gamma,Log,True,True,0.9133276946903781,3.5200760546713963,0.04470266081264471,0.036118364708467465,0.019374850234018953,-0.02604067541101161,-0.0001424842733719107,0.02812021782949109,-0.004461396690144302,0.0,5.391673934331971e-94,3.7052120994735373e-66,9.83447998536786e-16,2.7115816745924934e-10,3.30494165568604e-08,0.0,5.08898631908476e-07,-0.001715147325729359,2.803007339736746e-40
heart_rate_zone:_fat_burn_minutes,prepregnancy_bmi_self_or_record,5565,Gamma,Log,True,True,0.22587505702373667,3.411258222982573,0.19220885242170413,-0.12899961007860392,0.13597200419908867,0.06499736382442134,0.0007749934287838379,,0.0043368544300019666,0.0,4.913460354296973e-143,2.0225277987301098e-61,1.7166653257358784e-73,0.001957837056770803,3.1052028769271495e-23,,0.07865147721302536,-0.0047212979949865,5.696623930763942e-31
heart_rate_zone:_fat_burn_minutes,gravida,5565,Gamma,Log,False,True,0.18059543189794058,-0.3499688242884955,0.2516111570686629,-0.11993314733165915,0.0878992811558786,0.3148161741369173,-4.9242350997026746e-05,0.006535147664937417,0.010702568035172876,2.788338342746435e-17,1.2325866903292871e-49,6.870574963351549e-18,9.244848760162403e-08,2.714103936289037e-44,0.7809726716800719,2.529749849194281e-15,0.02827348208538335,0.023344207734679656,1.4271486440435766e-140
heart_rate_zone:_fat_burn_minutes,parity,5565,Gamma,Log,False,True,0.08982112291064936,0.5268531243666106,-0.05424188333568946,0.1681005020371479,0.32902372952769937,0.2644992550052202,0.0008969213349721776,0.008281071589663017,,2.6971175424592064e-16,0.043993956408935754,1.7752490988103352e-14,1.6686616109213217e-37,9.312290900184407e-14,0.001382324383549173,2.500213992016109e-10,,-0.016843506672970448,4.508059955262906e-31
heart_rate_zone:_fat_burn_minutes,gest_age_del,5565,Gamma,Log,False,True,0.16455345142529854,3.697615259995397,0.02473474019172788,0.024413313625170834,0.01700043597204499,0.035833069868516816,-0.00018566258240859887,-0.001196747918595276,-0.009990734835589578,0.0,1.0980616061316626e-36,1.896171036107762e-52,2.8218484136645996e-19,2.3220675867065286e-43,8.311751092563255e-20,2.4166507106621685e-36,8.285511555979197e-71,-0.0015475630444116426,6.858738661471025e-48
heart_rate_zone:_fat_burn_minutes,birthweight,5565,Gamma,Log,False,True,0.19785084848311618,7.734845114890652,0.1582581200661444,0.10121509324034765,-0.08835065449392751,0.048559967275491736,-0.0010814183792339995,0.006905633593860297,-0.02839591915360759,0.0,3.387694525323368e-85,1.2402565506074873e-52,1.8173013427558903e-29,6.148667101972903e-06,1.2554326075511229e-37,5.550109592776284e-69,2.4645850395400984e-34,-0.0023552258523638118,8.955224367011749e-08
heart_rate_zone:_fat_burn_minutes,apgar_1,5565,Gamma,Log,True,True,0.26470607457015405,2.1039788415509806,0.5465073073658592,-0.27055718594030453,0.12687233814075133,0.18066537019221965,0.0004246631101961992,-0.013577489093361431,-0.023133529334703355,0.0,9.620772635260394e-135,8.144438961415372e-105,9.540439652955173e-26,5.817543188905421e-58,3.27823549901232e-05,2.10779470784743e-121,4.0521953137077555e-23,0.0005424664907111332,0.30493954494851383
heart_rate_zone:_fat_burn_minutes,apgar_5,5565,Gamma,Log,False,True,0.16108777874705582,2.1739642172492175,0.13856064530632603,-0.08344148189759305,0.020149509484856228,0.07484727547957856,-8.387685045623951e-05,-0.004440498110569377,-0.013917986949641798,0.0,2.0331280498685857e-175,1.1151249147041697e-95,2.250198070880098e-05,1.4751366319092243e-30,0.10108570898576431,2.5884457806329088e-77,5.34867608091062e-23,0.0013557132609684885,3.8823148468544443e-07
heart_rate_zone:_fat_burn_minutes,nicu_days,5565,Gamma,Log,True,True,0.1272455002225098,0.374324214935774,0.14956297496808782,-0.22024084470132163,-0.03810682353034018,-0.0720666168937315,-0.00016445424735193377,-0.006048184555768037,-0.004217116141438343,7.947526503381263e-12,7.99830765454453e-12,2.6693936918578002e-12,6.744105504038948e-12,1.2815516574250612e-12,0.018941842324323478,4.505861095166591e-09,0.0008625356693844713,-0.0006073697437113585,0.16046250213978797
heart_rate_zone:_cardio_minutes,maternal_age,5565,Gamma,Log,False,True,0.08890265787984819,3.5088383404082992,-0.0296380891573333,0.10715324946354673,0.02190272308422326,0.02123408412283711,0.0012194959973481944,-0.003161211737954439,-0.01740296159086918,0.0,3.4545240342223874e-05,1.9937236378299203e-80,0.001399975930604061,0.025284664579403628,0.00028647334770115154,4.1167453383132206e-20,1.3565941198408096e-17,,
heart_rate_zone:_cardio_minutes,weight_(kg),5565,Gamma,Log,True,True,0.8495222928671388,3.7802358725487837,0.06530046392518671,0.022738032918861853,0.01786140155736386,-0.0789366545943923,-0.0006940006771557907,0.02207635137880764,0.016842733019941665,0.0,9.00187070467664e-96,8.437983818962448e-19,5.427160057543415e-07,9.189702755790477e-39,6.604423817212361e-07,0.0,4.418835737202966e-62,-0.0005738694892457756,3.3989365578064627e-06
heart_rate_zone:_cardio_minutes,prepregnancy_weight_self_or_record,5494,Gamma,Log,True,True,0.9130080413640266,3.522600193932008,0.0432174617600644,0.03512222219044664,0.01760889997808093,-0.028359146061437798,0.00020935694370173585,0.028061359335912674,-0.004696474055602163,0.0,3.8207442195657013e-88,1.20472052000703e-64,1.1456921609425227e-12,5.887842242152593e-12,0.040311359679563105,0.0,1.3801116325295836e-07,-0.0017704141725565466,4.607031390299409e-43
heart_rate_zone:_cardio_minutes,prepregnancy_bmi_self_or_record,5565,Gamma,Log,True,True,0.21807268849896033,3.40693415999203,0.20309156223260258,-0.12247985851091009,0.14725182689261337,0.08794935734690114,-0.0020345114066025695,,0.0062706275085234785,0.0,1.0619321278527839e-165,9.330439522688146e-57,9.870307247126375e-95,4.1211767132607684e-05,0.00043961493204052517,,0.01252428502484325,-0.004503258346202802,1.2050493120129223e-27
heart_rate_zone:_cardio_minutes,gravida,5565,Gamma,Log,False,True,0.18086767309632068,-0.3478327160279498,0.25298817669268514,-0.12060137898461785,0.08742022606223138,0.31726594068597186,-0.0010938961117937902,0.006444478169591703,0.010917880336248529,3.1419245374617343e-17,4.0181496896572694e-50,3.061847965809075e-18,7.785555860088831e-08,4.3264411452405403e-45,0.17040426642634,4.3780215758260066e-15,0.02510230732763589,0.02336592603109846,3.2607651014665147e-141
heart_rate_zone:_cardio_minutes,parity,5565,Gamma,Log,False,True,0.08837887528547594,0.5030488789148838,-0.05195305724221943,0.18043625345554037,0.3389405678965008,0.2672018924447817,0.0020330027512494536,0.008930966725854635,,4.504354322070696e-15,0.0539554565282706,1.3083160005078606e-16,1.2534027461111092e-40,4.906699565385747e-14,0.10794466905738477,7.017758540065261e-12,,-0.016557478647748074,4.045548848678222e-30
heart_rate_zone:_cardio_minutes,gest_age_del,5565,Gamma,Log,False,True,0.1564554014613112,3.7016335932342184,0.024274235731445472,0.02237206987101583,0.014423958980015288,0.03471832739414786,-0.0004856234979394284,-0.0013292048605037696,-0.010093874693535787,0.0,4.4083479324440917e-35,2.1352001420712668e-44,1.7391491534713223e-14,1.344040975146728e-40,1.398494255277791e-07,1.6342978828563675e-44,8.869960366922244e-72,-0.0015734750330044193,3.586169880835776e-49
heart_rate_zone:_cardio_minutes,birthweight,5565,Gamma,Log,False,True,0.18735657373130676,7.757073358406579,0.15616576245287164,0.0885840850912519,-0.10400805255377575,0.04333621176810908,-0.003390032587084063,0.0060959177598688685,-0.028702732072378057,0.0,1.2777262159946119e-82,5.714820762027083e-41,6.707574370563937e-41,5.507695759834807e-05,5.475325017775394e-19,1.684283872944149e-54,5.62291829338295e-35,-0.0023969763819530906,5.3845194619582326e-08
heart_rate_zone:_cardio_minutes,apgar_1,5565,Gamma,Log,True,True,0.26327831400615387,2.093916553106593,0.5494455244678368,-0.2659243427398058,0.1337616945598127,0.18571536813725498,5.611714098207808e-05,-0.01330159919712336,-0.022610438696683503,0.0,2.8346508899334483e-135,9.72683437168296e-109,1.1704512627918713e-29,8.186759135564555e-58,0.8885615206839446,2.5058164858297804e-129,7.15707239247778e-23,0.0006586174215144518,0.2134036735512388
heart_rate_zone:_cardio_minutes,apgar_5,5565,Gamma,Log,False,True,0.16167361201838526,2.176110545563762,0.1391598259207015,-0.08470210864588969,0.01914129196982713,0.0756749156262039,-0.0006200936474934185,-0.004525481370851627,-0.013878888237533932,0.0,1.3540310235982956e-176,2.0523181296031343e-99,4.704540661933848e-05,2.9338774235130566e-31,0.007169600237916839,5.662914429108469e-81,6.741144870193318e-23,0.0013623048691004862,3.332333789311331e-07
heart_rate_zone:_cardio_minutes,nicu_days,5565,Gamma,Log,True,True,0.1282316399139105,0.37807134978043705,0.1506558128343739,-0.2221829265627342,-0.04010179807174494,-0.06922316787800217,-0.001614273554934259,-0.0061921907826731236,-0.003958241528742562,9.885228374670756e-12,5.4765455096546804e-12,2.7262234733760882e-12,1.0960613252546983e-11,3.5313827658981394e-12,0.002100498117177974,4.255635919518386e-09,0.0017886825670200565,-0.0005953100276611446,0.17315040648051094
heart_rate_zone:_peak_minutes,maternal_age,5565,Gamma,Log,False,True,0.08922222663626489,3.5100369860504608,-0.02805696660096994,0.10528064009514897,0.022838096452518053,0.02359401237533183,0.005049109291534087,-0.0032073467525400895,-0.01667550417891208,0.0,8.352494287816997e-05,7.491380077374939e-78,0.0008609074190497932,0.012492257201489262,9.410668814468742e-05,1.0264783921707761e-20,2.937542528943359e-16,,
heart_rate_zone:_peak_minutes,weight_(kg),5565,Gamma,Log,True,True,0.8491684602254559,3.7794840910015663,0.06345172625354398,0.02333444669947459,0.017982018386068922,-0.08043878920859311,0.001655262163280315,0.022151033851120758,0.016827144872697666,0.0,4.929502527028042e-90,6.543200755038334e-20,5.285013981544814e-07,1.4313805022774036e-39,6.496462101077761e-09,0.0,6.991611004858014e-62,-0.0006431312498541679,1.8617044620397764e-07
heart_rate_zone:_peak_minutes,prepregnancy_weight_self_or_record,5494,Gamma,Log,True,True,0.912972647532993,3.522810959563332,0.04358079016692196,0.03490199773830234,0.017667077930243327,-0.0278608666400881,0.00022777001018928046,0.028048154560206803,-0.004625433301682864,0.0,6.580158027817879e-90,2.0316328558996868e-63,8.586165446827667e-13,8.378577884110826e-12,0.31015123788990606,0.0,2.1894737374468184e-07,-0.0017617900294313261,2.039831766295221e-42
heart_rate_zone:_peak_minutes,prepregnancy_bmi_self_or_record,5565,Gamma,Log,True,True,0.21741199034388703,3.405855668380514,0.20190464278272907,-0.12230617570088179,0.14605646833739833,0.08016008264879804,-0.007168995610489165,,0.0050489559863992495,0.0,5.818675423220836e-163,8.303941398690818e-56,1.0512852217803043e-92,0.0001345339535490975,1.5575272474026504e-13,,0.04230961472676866,-0.0044380217040361275,4.122489237652976e-27
heart_rate_zone:_peak_minutes,gravida,5565,Gamma,Log,False,True,0.1810567636394177,-0.35083187239583363,0.2498249081683144,-0.12084493228552369,0.08811981883117719,0.31424214223964925,0.005231690703591241,0.006604034913196645,0.011095647226524561,1.8863774364496454e-17,4.646113996976459e-49,2.6970027704002036e-18,6.480170117484788e-08,1.7329089108750813e-44,0.08891107347763891,9.596175594735971e-16,0.02313357056342885,0.02327182075660474,1.2930472617502265e-139
heart_rate_zone:_peak_minutes,parity,5565,Gamma,Log,False,True,0.09226293939397057,0.5061020129193754,-0.04214998228321707,0.18197465435135637,0.33304436340189464,0.2746787812454423,-0.026034279577122864,0.0085080554232734,,2.1032098283953766e-15,0.11466544237030683,4.4334715989964525e-17,1.076427480952417e-39,4.9943346057708875e-15,7.29022190093736e-08,4.8643338018080224e-11,,-0.01619421658631669,3.697944985616722e-29
heart_rate_zone:_peak_minutes,gest_age_del,5565,Gamma,Log,False,True,0.15301207424769248,3.701196022615006,0.023128899740838958,0.022805940863913923,0.014372463313027026,0.03353268318259479,0.000735205349116596,-0.001284393289268576,-0.010146358937829125,0.0,4.574931497194016e-32,5.421297082071833e-46,2.469105819493819e-14,3.8462367257167107e-38,0.03870152592014039,1.393513128011548e-41,3.979249958521572e-72,-0.0016152155960722772,1.688180966288724e-51
heart_rate_zone:_peak_minutes,birthweight,5565,Gamma,Log,False,True,0.17787107886909925,7.753550056591334,0.14911231811269945,0.09204105115331072,-0.10446181992923535,0.037038281724182914,0.002784550118535842,0.006389925048656674,-0.029210149329498333,0.0,8.467164052594331e-75,1.5414745680664904e-43,1.3012174011718562e-40,0.0005938313004766007,0.059358644703819845,6.572478842727994e-59,1.376777886552633e-35,-0.0026589856141605666,2.1652617995031463e-09
heart_rate_zone:_peak_minutes,apgar_1,5565,Gamma,Log,True,True,0.2635107081865996,2.093691630795341,0.5488762284406717,-0.26611179275380037,0.1341230185433509,0.18568713706082526,0.002914600949570547,-0.013265329479571002,-0.02234441082339352,0.0,1.4715584300571077e-135,5.401578163643873e-109,7.046056392563975e-30,2.389107384657407e-57,0.005431743128970574,2.2313349505127527e-128,3.2704104888281716e-22,0.0006144835170473761,0.2461450603731592
heart_rate_zone:_peak_minutes,apgar_5,5565,Gamma,Log,False,True,0.16084926362377416,2.1757361917657834,0.13770303447218138,-0.0842520195907615,0.01903655272412034,0.0737672194127947,0.0007849045196046488,-0.004478689818746466,-0.013944499944182565,0.0,7.9234043451126105e-174,1.623307808932178e-98,5.245426659055342e-05,5.42897671265828e-30,0.3766809711871849,2.127733550431231e-79,4.752153205101595e-23,0.0013177467062669896,8.082079100517239e-07
heart_rate_zone:_peak_minutes,nicu_days,5565,Gamma,Log,True,True,0.1275904070376611,0.3779342814060702,0.1492875922219157,-0.2213351040817083,-0.04083236823485416,-0.07405357527310433,-0.004344050548628145,-0.006191180949472631,-0.004858945010769156,9.954525685367886e-12,6.254984511607905e-12,3.2691070400022923e-12,6.800653064999735e-12,2.7224115387541346e-12,4.8720416479969545e-06,5.146687241602472e-09,0.00022582064025075603,-0.0005895371176054555,0.1720935394179629
sleep_summary_stages_deep,maternal_age,4386,Gamma,Log,False,True,0.1098722868952543,3.5215107802572145,-0.028060431385156417,0.11853038836598008,0.024239540068522587,0.04069605789103845,-0.0007395069423579207,-0.002415064181409037,-0.015437149964013259,0.0,0.00038753300784771804,7.718900045092678e-89,0.0020267776609837257,0.0006477955027539323,1.8353025593046356e-11,4.7805152495323506e-08,2.2105916009366139e-13,,
sleep_summary_stages_deep,weight_(kg),4386,Gamma,Log,False,True,0.778441844730775,3.7848306758262336,0.06065893892114865,0.007168488721949358,0.04851667906468949,-0.060016780835229926,0.0001081067741489233,0.02163486347763726,0.01197992064235775,0.0,1.011290708067982e-56,0.016705031015352784,2.1341276107574406e-37,2.1909540033012886e-25,0.04256705225655299,0.0,1.3485423075275983e-31,-0.0001991211436933961,0.34856236571192
sleep_summary_stages_deep,prepregnancy_weight_self_or_record,4328,Gamma,Log,False,True,0.8962478879571892,3.428042054857849,0.03130573035809969,0.031530443790851646,0.023760739992265915,0.03063655795697782,0.00017776912249803465,0.030685768643084126,-0.005492759341566319,0.0,1.2466150013186929e-23,3.765124812587229e-37,1.738216106286805e-14,7.42666964367332e-11,4.812776451440991e-05,0.0,4.9348211281550584e-11,-0.0012985526974345443,7.346463415499763e-14
sleep_summary_stages_deep,prepregnancy_bmi_self_or_record,4386,Gamma,Log,False,True,0.18892510803852902,3.4133927547374157,0.12559186210066522,-0.09867102284368438,0.08855452016574383,-0.20790365375387604,0.00024648606341521397,,0.009379742110475375,0.0,9.239100481272668e-46,1.786174165563244e-46,2.0575849400914066e-23,1.3252869412243476e-54,0.05045970516287013,,0.00010422437996200801,-0.0036509268503225846,2.883614491403613e-13
sleep_summary_stages_deep,gravida,4386,Gamma,Log,False,True,0.22069847499342843,-0.7709882975863666,0.12728073994264327,0.011130146112590531,0.1154121591362209,0.5260977039264484,-0.0006749786226524192,0.02354171192105371,-0.0016194468111720294,2.333147788557856e-47,2.891096792723801e-11,0.4579565344367643,1.259703943001566e-09,2.934589265041023e-74,0.011432824667761434,1.3909585942470202e-106,0.7521553270138712,0.022746707542962794,1.6620700205287422e-101
sleep_summary_stages_deep,parity,4386,Gamma,Log,False,True,0.12182555609500823,0.4000516173934744,-0.1530955681385573,0.15238127507362675,0.5064531460700955,0.29206936065437644,0.001950761645028503,0.016734847836778935,,4.185913845304508e-06,1.1495412618213325e-06,5.53307978315194e-10,4.6118333520070784e-62,6.786379965710471e-10,8.603096506615977e-06,2.244099994198223e-21,,-0.021025245820845664,8.641566467366954e-34
sleep_summary_stages_deep,gest_age_del,4386,Gamma,Log,False,True,0.20526325693683167,3.6938542820537954,0.04795341841784246,0.017390719739603405,0.010972002986811877,0.02571711723831824,1.9545137985717e-05,-0.0020209401058854442,-0.007380548548385928,0.0,9.014470283442128e-106,5.105079175842871e-24,4.864219871525632e-07,8.016793339730189e-15,0.5232677765590097,1.7031546062684904e-60,4.2830695934404296e-36,-0.0012535046946016782,9.270848384244116e-25
sleep_summary_stages_deep,birthweight,4386,Gamma,Log,False,True,0.18629475179487776,7.700176333857619,0.2139547143970884,0.0857757074310163,-0.14906198223861347,0.0189572019946029,-2.100093440878428e-05,0.004753598760020929,-0.013590682730126083,0.0,3.850082415436375e-117,5.591498155047186e-32,1.3777536356660791e-58,0.17646359783471466,0.8713686821626229,8.165070521412896e-20,4.94518088778618e-08,-0.0009296176318677916,0.07206201994856005
sleep_summary_stages_deep,apgar_1,4386,Gamma,Log,True,True,0.20138934563955257,2.0645317391377547,0.4100037315810658,-0.15560720323417046,0.06652516616161457,0.13660115297904468,-0.0005244222501227928,-0.007782313059482397,-0.005935967056044194,0.0,3.5621805689545015e-73,1.938276429094561e-58,3.166624021685083e-08,7.865455164798208e-25,0.0005369050214568753,1.1942583514779565e-32,0.005433512621285875,-0.00021219391439342202,0.7231373452843115
sleep_summary_stages_deep,apgar_5,4386,Gamma,Log,True,True,0.11588720985992651,2.1591911480113497,0.12297276101007722,-0.06739541333656308,0.006426033717127741,0.04160539673995853,-7.400152665066138e-05,-0.0034655864837058194,-0.0060342707253974726,0.0,1.4699186662552327e-45,5.313722711830715e-56,0.19450260580086354,2.0083106399047878e-10,0.3389592440557029,6.607069582592727e-33,1.4858403384810396e-07,0.001273334870165044,5.991437366482663e-07
sleep_summary_stages_deep,nicu_days,4386,Gamma,Log,True,True,0.1537373654234757,0.5838357573065717,0.1537157377709186,-0.28720538675235197,-0.027217214720778926,-0.11956036927720727,-0.00021032984389231444,-0.010392260632164765,-0.0069457701041482625,6.677408280726372e-11,9.200601956819764e-13,3.4324601629902886e-13,1.065102505700357e-05,2.9432256516304344e-09,0.6306266590102249,2.525061281396652e-10,0.0003463813213248991,-0.0011670815364217446,0.07143247077768392
sleep_summary_stages_light,maternal_age,4386,Gamma,Log,False,True,0.10530147848819216,3.4309876990227837,-0.030840781431983294,0.1210116115588672,0.021947334064673623,0.034056955270521334,0.0001694618156481759,-0.0023964940802383267,-0.015988094966642975,0.0,0.00013842251276377753,1.9973403236954384e-91,0.005413304347602381,0.004354452188836103,3.8156032562386664e-05,8.006247118036448e-08,3.7813033148476056e-14,,
sleep_summary_stages_light,weight_(kg),4386,Gamma,Log,False,True,0.7787726667530313,3.809545445386189,0.06262052836087513,0.006503355199172081,0.048995674017247054,-0.06080674268367685,-6.475119127087355e-05,0.021579671183021974,0.011993595896979455,0.0,2.261507852519481e-58,0.030096071868008667,3.0501566329575903e-38,2.777772565155832e-26,0.0010574079238768884,0.0,8.617539914452356e-32,-0.00018969593141754499,0.37064576407151517
sleep_summary_stages_light,prepregnancy_weight_self_or_record,4328,Gamma,Log,False,True,0.8961189866464676,3.455371712176645,0.032295074096282496,0.030979349876897953,0.024519688094488314,0.03151161500378054,-5.444471556474793e-05,0.030641459875434027,-0.00540976031832314,0.0,3.505005558994608e-24,8.463679162654677e-36,2.378246748453477e-15,1.754922206345098e-11,0.0009473135796721724,0.0,9.143691697789081e-11,-0.0013233135639449168,2.2160339628349682e-14
sleep_summary_stages_light,prepregnancy_bmi_self_or_record,4386,Gamma,Log,False,True,0.19394999547395608,3.4896262090541277,0.13385014462956726,-0.10007362974694015,0.08937883375369235,-0.2107839935667422,-0.00025310835654801636,,0.009176415894892636,0.0,2.273277519658093e-50,8.262608086748557e-48,6.0610629480968454e-24,6.632578433183175e-57,5.3828126226820075e-08,,0.00014123527779050726,-0.003534520090025022,1.3771792208086005e-12
sleep_summary_stages_light,gravida,4386,Gamma,Log,False,True,0.2277704301946295,-0.627641800380416,0.1542628934854848,0.004626505288410053,0.11335818581794237,0.4866990430322284,-0.0006792929504833737,0.022686970097825856,-0.0028327801635404707,5.64617353070017e-29,2.1091788322786475e-15,0.757676837447564,2.202781329608527e-09,1.228258466350574e-64,6.421841978377242e-12,8.253436521143909e-99,0.579464849471179,0.023241130760224413,1.238794268758135e-106
sleep_summary_stages_light,parity,4386,Gamma,Log,False,True,0.1196611258222181,0.6769951004564659,-0.14998970107910498,0.1538049813079929,0.5100756285373376,0.3101649563009578,-0.0005052301268073649,0.016620596060857713,,1.1013187337410747e-13,2.7250167754841637e-06,3.828768497045199e-10,2.0273601855121138e-63,4.100547921607811e-11,0.0018877452841334257,4.802697467193055e-21,,-0.02161343480326254,6.799946638571188e-36
sleep_summary_stages_light,gest_age_del,4386,Gamma,Log,False,True,0.2056042102471961,3.6906703861252197,0.047077857992569916,0.01756716479666778,0.01098116207894595,0.02676140809508014,1.733783901816813e-05,-0.0020009868195400783,-0.0073250289617195945,0.0,1.642827680481008e-98,2.1646140945173776e-24,4.6256654917386677e-07,4.644363917802739e-16,0.12716347597994965,6.100205089371862e-59,1.1457391020422754e-35,-0.0012718552366071385,1.5958737136854972e-25
sleep_summary_stages_light,birthweight,4386,Gamma,Log,False,True,0.18677120489572674,7.676441433187631,0.21042743267453615,0.08702085963798771,-0.14915855326635977,0.02243288246827068,8.320975600553348e-05,0.004857132154320904,-0.013522233591008627,0.0,2.0087249246913847e-109,9.796634986196667e-33,9.326139074703784e-59,0.10813242165879719,0.08400406516470153,1.7812094544589206e-20,5.58584986124931e-08,-0.0009922613518440707,0.054506872858955224
sleep_summary_stages_light,apgar_1,4386,Gamma,Log,True,True,0.20094771748998308,2.0718316273504254,0.4191455221952105,-0.15704296406476884,0.06583496494186261,0.12051323501298455,-0.00016589233661927182,-0.008015567880820045,-0.006937571623005224,0.0,2.402505058860141e-75,1.0916484538493334e-59,3.957449039389214e-08,3.2458852069428207e-21,0.004094498461318788,2.4934425180187996e-34,0.0012974979909313445,9.859923327050442e-05,0.8658149758463696
