"m.z" "r.t" "p.value" "t.score"
212.11265 2.743 0.2082714900 -0.6560345506
313.01459 8.756 0.2082714900 0.1038774698
288.00378 4.675 0.2082714900 -0.3328801078
348.89496 2.036 0.2082714900 -0.1794992996
80.97482 3.003 0.2082714900 -0.1223701523
187.04184 1.45 0.2082714900 -0.1624882475
309.18077 10.914 0.2082714900 -0.4130426671
353.16799 1.006 0.2082714900 -0.0342141554
353.14236 11.998 0.2082714900 0.1213370069
105.03673 2.076 0.2082714900 -0.3037960446
189.08795 4.9 0.2082714900 -0.5408044686
252.12307 9.556 0.2082714900 0.1268622092
315.04150 8.971 0.2082714900 0.1620387300
140.07022 1.01 0.2082714900 0.2379703935
140.07021 1.019 0.2082714900 0.2256576400
135.02986 1.549 0.2082714900 0.2321408533
197.15340 12.767 0.2266681320 -0.2890582614
223.96317 2.425 0.2266681320 0.0801086915
459.28007 10.076 0.2266681320 -0.0036490552
635.06930 10.43 0.2266681320 0.0973106866
399.49400 1.286 0.2266681320 -0.6754445779
515.56788 1.001 0.2266681320 0.4864248112
102.95673 5.012 0.2266681320 0.4188622323
756.24129 8.822 0.2266681320 25.2407105707
379.17993 11.998 0.2266681320 -0.1118146037
144.10184 1.135 0.2266681320 -0.4488693465
111.02019 7.619 0.2266681320 -0.0858409762
160.93532 9.172 0.2266681320 -0.1817835322
116.92850 12.983 0.2266681320 -0.0134371491
426.35752 12.401 0.2266681320 2.3436673746
294.20617 9.687 0.2266681320 -0.0479509323
140.07027 1.006 0.2266681320 0.2499966894
189.15960 1.36 0.2266681320 0.1943628873
117.06976 7.935 0.2266681320 0.0387353319
432.27996 10.695 0.2461954642 0.0000000000
241.03105 1.001 0.2461954642 -0.1684271091
146.96100 1.206 0.2461954642 -0.1248427982
217.06176 9.907 0.2461954642 0.2047999979
346.00940 8.557 0.2461954642 -0.1076491107
320.13331 1.017 0.2461954642 -0.2820140898
237.08673 7.957 0.2461954642 -0.0180873936
698.16849 9.637 0.2461954642 0.1969178219
326.70016 9.515 0.2461954642 0.2284605017
187.99651 0.829 0.2461954642 -0.4089122434
145.12218 6.4 0.2461954642 -0.4418685720
583.15175 9.301 0.2461954642 0.3673344192
219.07628 10.787 0.2461954642 0.2731256698
336.85849 10.106 0.2461954642 0.2550013572
290.15961 6.066 0.2461954642 0.1127763297
143.10651 6.511 0.2461954642 0.0853632244
189.12329 3.624 0.2461954642 0.3216408891
179.08471 6.26 0.2461954642 2.8465768909
210.05010 7.041 0.2461954642 0.1163120943
196.14204 0.68 0.2461954642 0.0824151397
210.05015 7.025 0.2461954642 0.1161912957
223.11742 8.987 0.2461954642 -28.6898173966
184.04007 6.249 0.2668725795 0.2739988992
323.14249 11.965 0.2668725795 -0.1204909071
247.18027 8.894 0.2668725795 -0.5220525866
180.01162 0.852 0.2668725795 -0.2621155158
310.11444 1.452 0.2668725795 0.0634944128
272.16433 10.137 0.2668725795 -0.1073361534
310.11444 1.459 0.2668725795 0.0647147292
504.99519 10.333 0.2668725795 0.0810136603
197.80798 4.227 0.2668725795 -0.1986463232
160.13313 0.929 0.2668725795 0.4898011270
261.12341 10.988 0.2668725795 -0.1091193414
526.33502 11.108 0.2668725795 -0.2238864557
279.13378 10.427 0.2668725795 0.5261337074
269.08780 10.595 0.2887139389 -0.0119280817
490.28535 11.201 0.2887139389 2.7911245986
388.87366 2.809 0.2887139389 0.0771902072
81.52054 0.787 0.2887139389 0.0298135074
353.26603 0.658 0.2887139389 0.2680492190
437.23557 9.826 0.2887139389 0.0194756610
229.11827 0.988 0.2887139389 0.1751858123
231.08377 4.726 0.2887139389 0.0607764384
71.01366 1.245 0.2887139389 -0.0755516744
153.12730 10.118 0.2887139389 -0.4219829968
778.20494 9.657 0.2887139389 0.0000000000
